tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,data_type,year
1968-T112,Cannes,,,A,19680318,146,148192,,,Dumitru Viziru,U,,ROU,,148439,,, Lassalle,U,,FRA,,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,147,147988,,,Rolf Harms,U,,FRG,24.8,148435,,,Mike Bolton,U,,CAN,,8-6 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,148,109822,,,Thomas Lejus,R,,RUS,26.5,110271,,,Dieter Schultheiss,U,,AUT,27.2,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,149,100235,,,Antonio Munoz,R,,ESP,17.0,125676,,,Pieter Soeters,U,,NED,20.8,2-6 6-3 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,150,109766,,,Frank Tutvin,R,,USA,,145863,,,Ulrich Schamberger,U,,FRG,33.0,4-6 6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,151,100019,,,Wieslaw Gasiorek,R,,POL,32.1,109877,,,Rainer Kuhlmey,R,,GER,,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,152,112374,,,Keith Wooldridge,R,,GBR,24.3,202955,,,Bill Tym,U,,USA,27.9,6-1 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,153,100142,,,Peter Szoke,R,,HUN,20.6,208949,,,Enrique Molina,U,,UNK,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,154,109751,,,Sever Dron,R,,ROU,23.7,148440,,, Hambersen,U,,,,6-1 8-6,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,155,146700,,,Rene Bertrand,U,,FRA,,211797,,,R Sutton,U,,,,10-8 6-0,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,156,211046,,,Helmuth Rudzinski,U,,GER,21.7,148441,,, Gardet,U,,FRA,,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,157,148442,,,Fritz Kuhlmann Jr,U,,FRG,,211172,,,Jean Scuvie,U,,BEL,,6-1 7-5,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,186,100035,,,Ion Tiriac,R,185.0,ROU,28.8,112995,,,Vyacheslav Egorov,U,,URS,29.4,6-4 7-5,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T112,Cannes,,,A,19680318,187,100092,,,Alex Metreveli,R,,RUS,23.3,100119,,,Ilie Nastase,R,183.0,ROU,21.6,9-7 2-6 10-8,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,300,100060,,,Marty Riessen,R,185.0,USA,26.2,100084,,,Tom Okker,R,178.0,NED,24.0,7-5 3-6 9-11 6-2 6-2,5,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,297,100073,,,Mark Cox,L,185.0,GBR,24.7,100113,,,Jan Kodes,R,175.0,CZE,22.0,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,296,100009,,,Istvan Gulyas,R,,HUN,36.4,100079,,,Bill Bowrey,R,,AUS,24.2,6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,295,100084,,,Tom Okker,R,178.0,NED,24.0,100064,,,Juan Gisbert,R,,ESP,25.9,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,294,100060,,,Marty Riessen,R,185.0,USA,26.2,109777,,,Alan Fox,R,173.0,USA,28.7,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,293,100079,,,Bill Bowrey,R,,AUS,24.2,100104,,,Richard Russell,R,,JAM,22.5,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,292,100073,,,Mark Cox,L,185.0,GBR,24.7,100049,,,Jim Mcmanus,L,175.0,USA,27.5,6-3 2-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,291,109777,,,Alan Fox,R,173.0,USA,28.7,100114,,,Ray Ruffels,R,,AUS,21.9,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,290,100064,,,Juan Gisbert,R,,ESP,25.9,110004,,,Josef Stabholz,R,,ISR,22.6,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,289,100009,,,Istvan Gulyas,R,,HUN,36.4,100068,,,Herb Fitzgibbon,R,,USA,25.6,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,288,100113,,,Jan Kodes,R,175.0,CZE,22.0,100039,,,Boro Jovanovic,R,,CRO,28.4,7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,287,100084,,,Tom Okker,R,178.0,NED,24.0,100061,,,Tom Edlefsen,R,188.0,USA,26.2,9-7 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,286,100060,,,Marty Riessen,R,185.0,USA,26.2,100094,,,Jim Osborne,R,185.0,USA,23.1,6-4 11-9,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,285,100073,,,Mark Cox,L,185.0,GBR,24.7,210824,,,Donnie Haseth,U,,CUW,,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,284,109777,,,Alan Fox,R,173.0,USA,28.7,210825,,,Siegfried Krips,U,,CUW,,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,283,100039,,,Boro Jovanovic,R,,CRO,28.4,210826,,,Kenneth De Koning,U,,RSA,,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,282,100113,,,Jan Kodes,R,175.0,CZE,22.0,210827,,,Hank Emnes,U,,CUW,,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,281,100049,,,Jim Mcmanus,L,175.0,USA,27.5,109759,,,Michael Sangster,R,,GBR,27.5,11-9 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,280,100094,,,Jim Osborne,R,185.0,USA,23.1,100141,,,Zeljko Franulovic,R,,CRO,20.7,9-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,279,100060,,,Marty Riessen,R,185.0,USA,26.2,210828,,,Roy Macdonald,U,,CUW,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,278,100114,,,Ray Ruffels,R,,AUS,21.9,100070,,,Jan Kukal,R,,CZE,25.5,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,299,100084,,,Tom Okker,R,178.0,NED,24.0,100073,,,Mark Cox,L,185.0,GBR,24.7,6-4 4-6 6-0,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9277,Curacao,Hard,32.0,A,19680318,298,100060,,,Marty Riessen,R,185.0,USA,26.2,100009,,,Istvan Gulyas,R,,HUN,36.4,6-0 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,101,110373,,,Rafael Osuna,R,,MEX,29.5,100102,,,Joaquin Loyo Mayo,R,,MEX,22.5,6-4 6-4 6-4,5,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,104,100074,,,Arthur Ashe,R,185.0,USA,24.6,108131,,,Roberto Chavez,R,,MEX,,7-5 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,105,100102,,,Joaquin Loyo Mayo,R,,MEX,22.5,100174,,,Manuel Orantes,L,178.0,ESP,19.1,6-3 6-8 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,106,110373,,,Rafael Osuna,R,,MEX,29.5,115150,,,Andres Donnadieu,U,,MEX,31.5,8-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,107,100032,,,Patricio Rodriguez Chi,R,188.0,CHI,29.2,109879,,,Jose Luis Arillla,R,,ESP,27.0,6-1 1-6 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,108,109879,,,Jose Luis Arillla,R,,ESP,27.0,212428,,,Federico Cervantes,U,,MEX,,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,109,108131,,,Roberto Chavez,R,,MEX,,125636,,,Alfredo Millet,U,,MEX,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,110,115150,,,Andres Donnadieu,U,,MEX,31.5,100256,,,Luis Baraldi,R,,MEX,16.4,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,111,100102,,,Joaquin Loyo Mayo,R,,MEX,22.5,109752,,,Ingo Buding,R,,GER,26.1,4-6 6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,112,100174,,,Manuel Orantes,L,178.0,ESP,19.1,114614,,,Alfonso Ochoa,U,,MEX,,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,113,110373,,,Rafael Osuna,R,,MEX,29.5,211826,,,Lucio Baltazar,U,,MEX,,6-2 9-7,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,114,100032,,,Patricio Rodriguez Chi,R,188.0,CHI,29.2,148122,,,Alfredo Alvarez,U,,MEX,,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,115,148122,,,Alfredo Alvarez,U,,MEX,,117307,,,Juan Arredondo,U,,MEX,,9-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,116,109879,,,Jose Luis Arillla,R,,ESP,27.0,117040,,,Esteban Reyes,U,,MEX,30.9,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,117,211826,,,Lucio Baltazar,U,,MEX,,148049,,,Carlos Schlettwein,U,,MEX,,10-8 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,118,100256,,,Luis Baraldi,R,,MEX,16.4,100039,,,Boro Jovanovic,R,,CRO,28.4,W/O,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,119,109752,,,Ingo Buding,R,,GER,26.1,212429,,,Ruben Baltazar,U,,MEX,,6-1 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,120,212428,,,Federico Cervantes,U,,MEX,,110273,,,Jaime Subirats,U,,MEX,,6-4 11-9,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,121,108131,,,Roberto Chavez,R,,MEX,,212430,,,Hector Aguilar,U,,MEX,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,122,115150,,,Andres Donnadieu,U,,MEX,31.5,212431,,,Antonio Richeran,U,,MEX,,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,123,100102,,,Joaquin Loyo Mayo,R,,MEX,22.5,211138,,,Jorge Ramirez,U,,MEX,,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,124,125636,,,Alfredo Millet,U,,MEX,,148051,,,Ricardo Narcio,U,,MEX,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,125,114614,,,Alfonso Ochoa,U,,MEX,,212432,,,Juan Figueroa,U,,MEX,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,126,100174,,,Manuel Orantes,L,178.0,ESP,19.1,212433,,,Nabor Valadez,U,,MEX,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,127,110373,,,Rafael Osuna,R,,MEX,29.5,100322,,,Emilio Montano,R,,MEX,14.2,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,128,100032,,,Patricio Rodriguez Chi,R,188.0,CHI,29.2,211296,,,Jorge Berman,U,,MEX,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,102,100102,,,Joaquin Loyo Mayo,R,,MEX,22.5,100074,,,Arthur Ashe,R,185.0,USA,24.6,7-5 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9348,Mexico City,,,A,19680318,103,110373,,,Rafael Osuna,R,,MEX,29.5,100032,,,Patricio Rodriguez Chi,R,188.0,CHI,29.2,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9302,Sao Paulo NTL 1,Clay,4.0,A,19680318,300,100029,,,Rod Laver,L,173.0,AUS,29.6,100005,,,Richard Gonzalez,R,188.0,USA,39.8,7-5 5-7 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9302,Sao Paulo NTL 1,Clay,4.0,A,19680318,299,100026,,,Andres Gimeno,R,185.0,ESP,30.6,100030,,,Fred Stolle,R,190.0,AUS,29.4,8-10 6-4 7-5,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9302,Sao Paulo NTL 1,Clay,4.0,A,19680318,298,100005,,,Richard Gonzalez,R,188.0,USA,39.8,100026,,,Andres Gimeno,R,185.0,ESP,30.6,1-6 6-2 8-6,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9302,Sao Paulo NTL 1,Clay,4.0,A,19680318,297,100029,,,Rod Laver,L,173.0,AUS,29.6,100030,,,Fred Stolle,R,190.0,AUS,29.4,6-4 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9302,Sao Paulo NTL 1,Clay,4.0,A,19680318,296,100005,,,Richard Gonzalez,R,188.0,USA,39.8,100030,,,Fred Stolle,R,190.0,AUS,29.4,6-3 5-7 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9302,Sao Paulo NTL 1,Clay,4.0,A,19680318,295,100029,,,Rod Laver,L,173.0,AUS,29.6,100026,,,Andres Gimeno,R,185.0,ESP,30.6,11-9 2-6 8-6,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D042,Davis Cup G2 SF: SRI vs MAS,Clay,4.0,D,19680320,1,111073,,,Sultan Aman Azman,U,,MAS,,110996,,,Bernard Pinto,U,,SRI,39.6,6-4 6-4 3-6 3-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D042,Davis Cup G2 SF: SRI vs MAS,Clay,4.0,D,19680320,2,110992,,,Senaka Kumara,U,,SRI,,111074,,,Billy Yap,U,,MAS,,6-0 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D042,Davis Cup G2 SF: SRI vs MAS,Clay,4.0,D,19680320,4,110996,,,Bernard Pinto,U,,SRI,39.6,111074,,,Billy Yap,U,,MAS,,6-3 6-3 7-5,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D042,Davis Cup G2 SF: SRI vs MAS,Clay,4.0,D,19680320,5,110992,,,Senaka Kumara,U,,SRI,,111073,,,Sultan Aman Azman,U,,MAS,,8-6 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9303,San Diego WCT,Carpet,8.0,A,19680322,300,100087,,,John Newcombe,R,183.0,AUS,23.8,100058,,,Roger Taylor,L,183.0,GBR,26.4,31-28 31-23,3,BR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9303,San Diego WCT,Carpet,8.0,A,19680322,299,100048,,,Earl Butch Buchholz,R,188.0,USA,27.5,100069,,,Dennis Ralston,R,188.0,USA,25.6,31-21 31-15,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9303,San Diego WCT,Carpet,8.0,A,19680322,296,100048,,,Earl Butch Buchholz,R,188.0,USA,27.5,100100,,,Tony Roche,L,178.0,AUS,22.8,31-30 31-25,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9303,San Diego WCT,Carpet,8.0,A,19680322,295,100087,,,John Newcombe,R,183.0,AUS,23.8,100057,,,Pierre Barthes,R,,FRA,26.5,31-18 31-28,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9303,San Diego WCT,Carpet,8.0,A,19680322,294,100069,,,Dennis Ralston,R,188.0,USA,25.6,100037,,,Nikola Pilic,L,191.0,CRO,28.5,31-24 31-20,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9303,San Diego WCT,Carpet,8.0,A,19680322,293,100058,,,Roger Taylor,L,183.0,GBR,26.4,110204,,,Michael Davies,R,183.0,GBR,32.1,31-27 17-31 5-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9303,San Diego WCT,Carpet,8.0,A,19680322,298,100048,,,Earl Butch Buchholz,R,188.0,USA,27.5,100058,,,Roger Taylor,L,183.0,GBR,26.4,31-18 31-19,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9303,San Diego WCT,Carpet,8.0,A,19680322,297,100069,,,Dennis Ralston,R,188.0,USA,25.6,100087,,,John Newcombe,R,183.0,AUS,23.8,25-31 31-20 5-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9304,Buenos Aires NTL,Clay,4.0,A,19680323,300,100026,,,Andres Gimeno,R,185.0,ESP,30.6,100030,,,Fred Stolle,R,190.0,AUS,29.4,8-10 6-4 7-5,3,BR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9304,Buenos Aires NTL,Clay,4.0,A,19680323,299,100029,,,Rod Laver,L,173.0,AUS,29.6,100005,,,Richard Gonzalez,R,188.0,USA,39.8,7-5 5-7 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9304,Buenos Aires NTL,Clay,4.0,A,19680323,298,100005,,,Richard Gonzalez,R,188.0,USA,39.8,100026,,,Andres Gimeno,R,185.0,ESP,30.6,6-2 3-6 7-5,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9304,Buenos Aires NTL,Clay,4.0,A,19680323,297,100029,,,Rod Laver,L,173.0,AUS,29.6,100030,,,Fred Stolle,R,190.0,AUS,29.4,6-4 7-5,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D039,Davis Cup G2 SF: JPN vs KOR,,4.0,D,19680323,1,100149,,,Toshiro Sakai,R,,JPN,20.3,125728,,,Ek Son Lee,U,,KOR,,6-1 6-2 6-8 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D039,Davis Cup G2 SF: JPN vs KOR,,4.0,D,19680323,2,109825,,,Koji Watanabe,R,,JPN,26.1,111042,,,Yong Ho Chung,U,,KOR,24.2,6-1 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D039,Davis Cup G2 SF: JPN vs KOR,,4.0,D,19680323,4,100146,,,Jun Kamiwazumi,R,,JPN,20.4,109951,,,Moon Il Kim,U,,KOR,20.9,8-6 8-6 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D039,Davis Cup G2 SF: JPN vs KOR,,4.0,D,19680323,5,100149,,,Toshiro Sakai,R,,JPN,20.3,111042,,,Yong Ho Chung,U,,KOR,24.2,6-1 6-1 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,300,100074,,,Arthur Ashe,R,185.0,USA,24.7,100022,,,Roy Emerson,R,183.0,AUS,31.3,6-4 6-4 7-5,5,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,297,100074,,,Arthur Ashe,R,185.0,USA,24.7,100028,,,Manuel Santana,R,170.0,ESP,29.8,7-5 3-6 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,296,100022,,,Roy Emerson,R,183.0,AUS,31.3,100084,,,Tom Okker,R,178.0,NED,24.0,12-10 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,295,100078,,,Clark Graebner,R,188.0,USA,24.3,100141,,,Zeljko Franulovic,R,,CRO,20.7,10-8 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,294,100126,,,Stan Smith,R,193.0,USA,21.2,100068,,,Herb Fitzgibbon,R,,USA,25.6,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,293,100074,,,Arthur Ashe,R,185.0,USA,24.7,109759,,,Michael Sangster,R,,GBR,27.5,8-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,292,100022,,,Roy Emerson,R,183.0,AUS,31.3,100094,,,Jim Osborne,R,185.0,USA,23.1,3-6 9-7 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,291,100068,,,Herb Fitzgibbon,R,,USA,25.6,109752,,,Ingo Buding,R,,GER,26.2,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,290,100141,,,Zeljko Franulovic,R,,CRO,20.7,109932,,,Chuck Mckinley,R,,USA,27.2,4-6 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,289,100078,,,Clark Graebner,R,188.0,USA,24.3,100027,,,Gene Scott,R,185.0,USA,30.2,6-3 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,288,100084,,,Tom Okker,R,178.0,NED,24.0,100064,,,Juan Gisbert,R,,ESP,25.9,5-7 10-8 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,287,100028,,,Manuel Santana,R,170.0,ESP,29.8,100060,,,Marty Riessen,R,185.0,USA,26.3,6-4 5-7 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,286,100126,,,Stan Smith,R,193.0,USA,21.2,110373,,,Rafael Osuna,R,,MEX,29.5,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,285,100074,,,Arthur Ashe,R,185.0,USA,24.7,100039,,,Boro Jovanovic,R,,CRO,28.4,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,284,109752,,,Ingo Buding,R,,GER,26.2,109879,,,Jose Luis Arillla,R,,ESP,27.0,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,283,100022,,,Roy Emerson,R,183.0,AUS,31.3,100113,,,Jan Kodes,R,175.0,CZE,22.0,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,282,100068,,,Herb Fitzgibbon,R,,USA,25.6,100066,,,Frank Froehling,R,190.0,USA,25.8,7-5 10-8,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,281,100141,,,Zeljko Franulovic,R,,CRO,20.7,109777,,,Alan Fox,R,173.0,USA,28.7,3-6 6-4 12-10,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,280,100064,,,Juan Gisbert,R,,ESP,25.9,100011,,,Torben Ulrich,L,180.0,DEN,39.4,8-10 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,279,100078,,,Clark Graebner,R,188.0,USA,24.3,100114,,,Ray Ruffels,R,,AUS,22.0,9-7 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
