ATP,Location,Tournament,Date,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,CBW,CBL,EXW,EXL,UBW,UBL,LBW,LBL,SJW,SJL,IWW,IWL,GBW,GBL,SBW,SBL,B&WW,B&WL,Surface_Clay,Surface_Grass,Surface_Hard,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,Court_Outdoor,Series_ATP250,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Player1,Player2,P1Rank,P2Rank,P1Pts,P2Pts,Label,H2H_P1_Wins,H2H_Total,H2H_P1_WinRate,H2H_P1_GamesWonRatio,H2H_P1_SetsWonRatio,P1_Matches_7Days,P2_Matches_7Days,P1_Matches_14Days,P2_Matches_14Days,P1_Games_7Days,P2_Games_7Days,P1_WinLoss_7Days,P2_WinLoss_7Days,P1_GamesWonRatio_7Days,P2_GamesWonRatio_7Days,P1_GamesWonRatio_14Days,P2_GamesWonRatio_14Days,P1_GamesPlayed_7Days,P2_GamesPlayed_14Days,P1_SetsPlayed_7Days,P2_SetsPlayed_7Days,P1_SetsPlayed_14Days,P2_SetsPlayed_14Days,P1_Days_Since_Last,P2_Days_Since_Last,P1_GamesPlayed_14Days,P2_GamesPlayed_7Days,Log_P1Rank,Log_P2Rank
12,London,AXA Cup,2/21/00,3,rosset m.,federer r.,72,66,0,0,3,6,6,4,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,federer r.,rosset m.,66,72,0,0,0,0,1,0,0.5,0.3333333333333333,1,3,6,8,16,68,1,1,0.75,0.5588235294117647,0.5869565217391305,0.5737704918032787,16,183,2,7,14,19,14,14,138,68,4.204692619390966,4.290459441148391
12,London,AXA Cup,2/21/00,3,kafelnikov y.,santoro f.,3,34,0,0,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,kafelnikov y.,santoro f.,3,34,0,0,1,0,0,0.5,0.5,0.5,7,3,9,7,156,70,0.7142857142857143,0.6666666666666666,0.5576923076923077,0.5142857142857142,0.5317073170731708,0.5276073619631901,156,163,16,7,21,16,7,7,205,70,1.3862943611198906,3.5553480614894135
12,London,AXA Cup,2/21/00,3,zabaleta m.,saulnier c.,32,163,0,0,6,4,6,1,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,saulnier c.,zabaleta m.,163,32,0,0,0,0,0,0.5,0.5,0.5,1,2,2,2,20,39,1,0,0.6,0.358974359,0.4807692307692308,0.358974359,20,39,2,4,5,4,14,7,52,39,5.099866427824199,3.496507561
12,London,AXA Cup,2/21/00,3,santoro f.,arazi h.,34,27,0,0,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,santoro f.,arazi h.,34,27,0,0,1,0,0,0.5,0.5,0.5,4,1,8,3,87,22,0.5,1,0.4712643678160919,0.5909090909090909,0.5055555555555555,0.5645161290322581,87,62,9,2,18,7,7,14,180,22,3.5553480614894135,3.332204510175204
12,London,AXA Cup,2/21/00,3,rusedski g.,golmard j.,15,43,0,0,7,6,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,rusedski g.,golmard j.,15,43,0,0,1,0,0,0.5,0.5,0.5,6,5,6,8,139,94,0.6666666666666666,0.8,0.539568345,0.5957446808510638,0.539568345,0.5542857142857143,139,175,13,10,13,18,7,7,139,94,2.772588722239781,3.784189633918261
12,London,AXA Cup,2/21/00,3,enqvist t.,pioline c.,12,10,0,0,7,6,4,6,7,6,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,enqvist t.,pioline c.,12,10,0,0,1,0,0,0.5,0.5,0.5,3,6,5,6,67,161,0.3333333333333333,1,0.5223880597014925,0.5652173913043478,0.5128205128205128,0.5652173913043478,67,161,7,15,12,15,7,7,117,161,2.5649493574615367,2.3978952727983707
12,London,AXA Cup,2/21/00,3,pioline c.,tarango j.,10,77,0,0,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,pioline c.,tarango j.,10,77,0,0,1,0,0,0.5,0.5,0.5,7,1,7,2,197,22,0.8571428571428571,1,0.5532994923857868,0.5909090909090909,0.5532994923857868,0.4705882352941176,197,51,18,2,18,5,7,14,197,22,2.3978952727983707,4.356708826689592
12,London,AXA Cup,2/21/00,3,kafelnikov y.,vacek d.,3,44,0,0,6,2,7,5,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,kafelnikov y.,vacek d.,3,44,0,0,1,1,1,1,0.8181818181818182,1,8,2,10,3,173,35,0.75,0.5,0.5722543352601156,0.5142857142857142,0.545045045,0.4423076923076923,173,52,18,4,23,6,7,7,222,35,1.3862943611198906,3.80666249
12,London,AXA Cup,2/21/00,3,federer r.,ivanisevic g.,66,61,0,0,7,5,6,3,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,federer r.,ivanisevic g.,66,61,0,0,1,0,0,0.5,0.5,0.5,2,2,7,5,45,47,0.5,0.5,0.5777777777777777,0.5531914893617021,0.5688622754491018,0.552,45,125,5,5,17,13,14,7,167,47,4.204692619390966,4.127134385045092
12,London,AXA Cup,2/21/00,3,enqvist t.,kucera k.,12,33,0,0,3,6,6,3,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,enqvist t.,kucera k.,12,33,0,0,1,0,0,0.5,0.5,0.5,4,2,6,2,103,41,0.5,0.5,0.5145631067961165,0.4878048780487805,0.5098039215686274,0.4878048780487805,103,41,10,4,15,4,7,7,153,41,2.5649493574615367,3.5263605246161616
12,London,AXA Cup,2/21/00,3,zabaleta m.,henman t.,32,11,0,0,7,6,7,5,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,henman t.,zabaleta m.,11,32,0,0,0,0,0,0.5,0.5,0.5,5,3,5,3,121,56,0.8,0.3333333333333333,0.5867768595041323,0.4642857142857143,0.5867768595041323,0.4642857142857143,121,56,12,6,12,6,7,7,121,56,2.4849066497880004,3.496507561
12,London,AXA Cup,2/21/00,3,rosset m.,hrbaty d.,72,21,0,0,6,3,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,hrbaty d.,rosset m.,21,72,0,0,0,0,0,0.5,0.5,0.5,4,4,5,9,92,97,0.75,1,0.5434782608695652,0.5463917525773195,0.5217391304347826,0.5660377358490566,92,212,9,10,11,22,7,14,115,97,3.091042453358316,4.290459441148391
16,Santiago,Chevrolet Cup,2/28/00,3,chela j.i.,marin j.a.,74,73,0,0,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,marin j.a.,chela j.i.,73,74,0,0,0,0,0,0.5,0.5,0.5,1,5,1,5,28,116,0,1,0.4285714285714285,0.5775862068965517,0.4285714285714285,0.5775862068965517,28,116,3,11,3,11,7,7,28,116,4.304065093,4.317488114
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,koubek s.,sa a.,33,100,0,0,6,1,1,6,6,1,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,koubek s.,sa a.,33,100,0,0,1,0,0,0.5,0.5,0.5,4,1,4,6,94,28,0.75,0,0.5531914893617021,0.4285714285714285,0.5531914893617021,0.5539568345323741,94,139,9,3,9,14,7,7,94,28,3.5263605246161616,4.615120517
16,Santiago,Chevrolet Cup,2/28/00,3,canas g.,di pasquale a.,70,57,0,0,3,6,6,1,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,canas g.,di pasquale a.,70,57,0,0,1,0,0,0.5,0.5,0.5,2,1,2,1,44,19,0.5,0,0.4772727272727273,0.3157894736842105,0.4772727272727273,0.3157894736842105,44,19,5,2,5,2,7,7,44,19,4.2626798770413155,4.060443010546419
16,Santiago,Chevrolet Cup,2/28/00,3,calleri a.,sargsian s.,138,53,0,0,6,4,6,1,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,calleri a.,sargsian s.,138,53,0,0,1,0,0,0.5,0.5,0.5,0,2,0,5,0,59,0.5,0.5,0.5,0.5084745762711864,0.5,0.5535714285714286,0,112,0,6,0,12,100,7,0,59,4.9344739331306915,3.9889840465642745
16,Santiago,Chevrolet Cup,2/28/00,3,alvarez e.,diaz j.,133,87,0,0,5,7,6,1,6,3,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,alvarez e.,diaz j.,133,87,0,0,1,0,0,0.5,0.5,0.5,0,1,0,1,0,19,0.5,0,0.5,0.3684210526315789,0.5,0.3684210526315789,0,19,0,2,0,2,21,7,0,19,4.897839799950911,4.477336814478207
16,Santiago,Chevrolet Cup,2/28/00,3,agenor r.,gonzalez f.,88,420,0,0,6,3,3,6,7,6,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,agenor r.,gonzalez f.,88,420,0,0,1,0,0,0.5,0.5,0.5,2,0,3,0,39,0,0.5,0.5,0.4871794871794871,0.5,0.4285714285714285,0.5,39,0,4,0,6,0,7,100,56,0,4.48863637,6.042632833682381
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,koubek s.,calatrava a.,33,178,0,0,6,1,4,6,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,calatrava a.,koubek s.,178,33,0,0,0,0,0,0.5,0.5,0.5,0,5,0,5,0,115,0.5,0.8,0.5,0.5652173913043478,0.5,0.5652173913043478,0,115,0,12,0,12,100,7,0,115,5.187385805840755,3.5263605246161616
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,koubek s.,fromberg r.,33,71,0,0,6,7,6,3,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fromberg r.,koubek s.,71,33,0,0,0,0,1,0,0.4545454545454545,0.3333333333333333,2,6,4,6,61,142,0.5,0.8333333333333334,0.5081967213114754,0.5704225352112676,0.5,0.5704225352112676,61,142,6,15,11,15,7,7,110,142,4.276666119016055,3.5263605246161616
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,calatrava a.,goldstein p.,178,97,0,0,6,0,5,7,7,6,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,calatrava a.,goldstein p.,178,97,0,0,1,0,0,0.5,0.5,0.5,1,0,1,1,27,0,0,0.5,0.4074074074074074,0.5,0.4074074074074074,0.3333333333333333,27,18,3,0,3,2,100,14,27,0,5.187385805840755,4.584967478670572
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,goldstein p.,rafter p.,97,17,0,0,4,6,6,1,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,goldstein p.,rafter p.,97,17,0,0,1,0,0,0.5,0.5,0.5,1,0,2,0,31,0,0,0.5,0.4193548387096774,0.5,0.3877551020408163,0.5,31,0,3,0,5,0,14,100,49,0,4.584967478670572,2.8903717578961645
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,goldstein p.,clavet f.,97,42,0,0,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,clavet f.,goldstein p.,42,97,0,0,0,0,0,0.5,0.5,0.5,1,2,1,3,16,56,0,0.5,0.25,0.5178571428571429,0.25,0.4729729729729729,16,74,2,6,2,8,7,14,16,56,3.7612001156935624,4.584967478670572
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,calatrava a.,woodruff c.,178,37,0,0,6,7,6,3,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,calatrava a.,woodruff c.,178,37,0,0,1,0,0,0.5,0.5,0.5,2,0,2,2,58,0,0.5,0.5,0.5,0.5,0.5,0.4912280701754385,58,57,6,0,6,6,100,14,58,0,5.187385805840755,3.6375861597263857
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,woodruff c.,tieleman l.,37,104,0,0,6,1,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,tieleman l.,woodruff c.,104,37,0,0,0,0,0,0.5,0.5,0.5,1,1,4,3,18,30,0,0,0.3333333333333333,0.4,0.4691358024691358,0.4597701149425287,18,87,2,3,9,9,7,14,81,30,4.653960350157523,3.6375861597263857
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,sa a.,malisse x.,100,140,0,0,3,6,6,2,7,6,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,malisse x.,sa a.,140,100,0,0,0,0,0,0.5,0.5,0.5,0,2,0,7,0,49,0.5,0,0.5,0.4081632653061224,0.5,0.53125,0,160,0,6,0,17,21,7,0,49,4.948759890378168,4.615120517
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,rafter p.,hipfl m.,17,81,0,0,6,2,7,5,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,rafter p.,hipfl m.,17,81,0,0,1,0,0,0.5,0.5,0.5,1,0,1,0,25,0,0,0.5,0.36,0.5,0.36,0.5,25,0,3,0,3,0,100,42,25,0,2.8903717578961645,4.406719247264253
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,koubek s.,gambill j.m.,33,63,0,0,6,1,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,gambill j.m.,koubek s.,63,33,0,0,0,0,0,0.5,0.5,0.5,1,7,3,7,22,172,0,0.8571428571428571,0.4090909090909091,0.5755813953488372,0.5223880597014925,0.5755813953488372,22,172,2,18,7,18,7,7,67,172,4.1588830833596715,3.5263605246161616
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,gimelstob j.,mamiit c.,96,129,0,0,1,6,7,6,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,mamiit c.,gimelstob j.,129,96,0,0,0,0,0,0.5,0.5,0.5,0,0,3,1,0,0,0.5,0.5,0.5,0.5,0.5454545454545454,0.4615384615384615,0,26,0,0,7,2,14,14,66,0,4.867534450455582,4.574710978503383
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,fromberg r.,ilie a.,71,76,0,0,6,7,6,1,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fromberg r.,ilie a.,71,76,0,0,1,0,0,0.5,0.5,0.5,3,0,5,0,91,0,0.3333333333333333,0.5,0.4725274725274725,0.5,0.4785714285714286,0.5,91,0,9,0,14,0,7,21,140,0,4.276666119016055,4.343805421853684
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,calatrava a.,bryan m.,178,429,0,0,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,bryan m.,calatrava a.,429,178,0,0,0,0,0,0.5,0.5,0.5,0,3,0,3,0,88,0.5,0.6666666666666666,0.5,0.5340909090909091,0.5,0.5340909090909091,0,88,0,9,0,9,100,100,0,88,6.063785208687608,5.187385805840755
16,Santiago,Chevrolet Cup,2/28/00,3,garcia a.,blanco g.,422,77,0,0,6,1,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,blanco g.,garcia a.,77,422,0,0,0,0,0,0.5,0.5,0.5,1,0,1,0,26,0,0,0.5,0.4230769230769231,0.5,0.4230769230769231,0.5,26,0,3,0,3,0,7,100,26,0,4.356708826689592,6.0473721790462776
15,Delray Beach,Citrix Tennis Championships,2/28/00,3,fromberg r.,gimelstob j.,71,96,0,0,4,6,7,6,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fromberg r.,gimelstob j.,71,96,0,0,1,0,0,0.5,0.5,0.5,4,1,6,2,121,30,0.5,1,0.5041322314049587,0.4666666666666667,0.5,0.4642857142857143,121,56,12,3,17,5,7,14,170,30,4.276666119016055,4.574710978503383
16,Santiago,Chevrolet Cup,2/28/00,3,gaudio g.,spottl m.,60,193,0,0,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,gaudio g.,spottl m.,60,193,0,0,1,0,0,0.5,0.5,0.5,3,0,3,0,66,0,0.6666666666666666,0.5,0.5606060606060606,0.5,0.5606060606060606,0.5,66,0,7,0,7,0,7,56,66,0,4.110873864173311,5.267858159063328
16,Santiago,Chevrolet Cup,2/28/00,3,ulihrach b.,agenor r.,151,88,0,0,6,3,1,6,6,3,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,agenor r.,ulihrach b.,88,151,0,0,0,0,0,0.5,0.5,0.5,3,1,4,1,70,18,0.6666666666666666,0,0.5,0.3333333333333333,0.4597701149425287,0.3333333333333333,70,18,7,2,9,2,7,7,87,18,4.48863637,5.0238805208462765
16,Santiago,Chevrolet Cup,2/28/00,3,kuerten g.,lisnard j.,6,146,0,0,7,5,6,1,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,lisnard j.,kuerten g.,146,6,0,0,0,0,0,0.5,0.5,0.5,0,2,0,2,0,60,0.5,0.5,0.5,0.5166666666666667,0.5,0.5166666666666667,0,60,0,6,0,6,49,7,0,60,4.990432586778736,1.9459101490553132
16,Santiago,Chevrolet Cup,2/28/00,3,kuerten g.,puerta m.,6,84,0,0,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,kuerten g.,puerta m.,6,84,0,0,1,0,0,0.5,0.5,0.5,3,5,3,5,79,99,0.6666666666666666,0.8,0.5569620253164557,0.5959595959595959,0.5569620253164557,0.5959595959595959,79,99,8,10,8,10,7,7,79,99,1.9459101490553132,4.442651256490317
16,Santiago,Chevrolet Cup,2/28/00,3,puerta m.,gaudio g.,84,60,0,0,3,6,6,4,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,puerta m.,gaudio g.,84,60,0,0,1,0,0,0.5,0.5,0.5,6,4,6,4,121,89,0.6666666666666666,0.75,0.5619834710743802,0.5617977528089888,0.5619834710743802,0.5617977528089888,121,89,12,9,12,9,7,7,121,89,4.442651256490317,4.110873864173311
16,Santiago,Chevrolet Cup,2/28/00,3,kuerten g.,portas a.,6,85,0,0,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,portas a.,kuerten g.,85,6,0,0,0,1,1,1,0.5094339622641509,0.6,1,4,1,4,16,101,0,0.75,0.25,0.5643564356435643,0.25,0.5643564356435643,16,101,2,10,2,10,7,7,16,101,4.454347296253507,1.9459101490553132
16,Santiago,Chevrolet Cup,2/28/00,3,puerta m.,vicente f.,84,46,0,0,6,1,7,5,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,puerta m.,vicente f.,84,46,0,0,1,1,1,1,0.5909090909090909,1,7,1,7,1,148,22,0.7142857142857143,0,0.5608108108108109,0.4090909090909091,0.5608108108108109,0.4090909090909091,148,22,15,2,15,2,7,7,148,22,4.442651256490317,3.8501476017100584
16,Santiago,Chevrolet Cup,2/28/00,3,portas a.,hood m.,85,220,0,0,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,hood m.,portas a.,220,85,0,0,0,0,0,0.5,0.5,0.5,0,2,0,2,0,39,0.5,0,0.5,0.358974359,0.5,0.358974359,0,39,0,4,0,4,100,7,0,39,5.3981627015177525,4.454347296253507
